stars,adverbs,sentiment
5.0,2,0.9055
4.0,5,0.8625
5.0,4,0.9441
1.0,7,0.9675
5.0,11,0.99
4.0,25,0.9763
5.0,9,0.9693
4.0,11,0.973
4.0,6,0.705
2.0,4,-0.0762
3.0,4,-0.2481
2.0,9,0.75
5.0,12,0.9703
2.0,15,-0.5291
4.0,16,0.9463
5.0,3,0.9299
4.0,8,0.9571
3.0,3,0.9451
5.0,3,0.8897
1.0,1,0.0
5.0,3,0.9628
1.0,8,0.5006
1.0,9,-0.8885
2.0,7,-0.4033
2.0,2,0.1027
5.0,2,0.9022
5.0,0,0.9215
5.0,6,0.9446
2.0,5,0.5324
5.0,4,0.9733
5.0,4,0.8622
5.0,11,0.9755
5.0,2,0.9484
3.0,7,0.9115
4.0,4,0.874
1.0,2,0.3818
3.0,7,0.4423
5.0,18,0.9928
1.0,13,-0.9657
5.0,2,0.899
3.0,23,0.9978
5.0,8,0.96
4.0,1,0.8885
5.0,0,0.0
1.0,7,-0.9361
2.0,2,0.3919
2.0,0,0.5719
5.0,1,0.636
5.0,0,0.9577
3.0,6,-0.7242
5.0,20,0.9792
5.0,5,0.9514
5.0,3,0.9039
1.0,8,-0.7141
5.0,23,0.9962
4.0,9,0.9674
5.0,1,0.891
4.0,4,0.9811
5.0,1,0.9483
5.0,3,0.9634
5.0,5,0.9486
5.0,6,0.981
5.0,7,0.9752
1.0,6,-0.1759
5.0,2,0.9727
4.0,0,0.4939
1.0,4,0.4939
4.0,13,0.9473
5.0,3,0.5256
1.0,12,-0.802
5.0,2,0.9521
2.0,11,0.965
4.0,3,0.9386
5.0,16,0.9931
4.0,8,0.9026
1.0,52,-0.981
5.0,5,0.9476
5.0,4,0.9907
2.0,13,0.9584
3.0,21,0.8914
5.0,3,0.9652
5.0,1,0.865
5.0,6,0.8935
5.0,7,0.9688
5.0,2,0.9088
5.0,2,0.9842
1.0,39,-0.9728
3.0,7,-0.6391
4.0,11,0.9866
1.0,0,0.2023
4.0,4,0.9656
5.0,32,0.9817
5.0,5,0.9353
1.0,12,0.5593
5.0,4,0.7163
5.0,7,0.9567
4.0,2,0.69
5.0,11,0.9877
4.0,4,0.9879
3.0,4,0.9493
4.0,3,0.969
5.0,1,0.9381
2.0,12,0.6884
5.0,5,0.9827
1.0,24,0.5176
4.0,12,0.9234
2.0,1,-0.4903
5.0,6,0.9817
1.0,5,0.6361
1.0,8,0.0554
5.0,5,0.9608
2.0,8,-0.8479
1.0,6,0.9745
5.0,11,0.9924
1.0,7,0.3297
3.0,22,0.9214
5.0,3,0.9014
5.0,4,0.9756
3.0,13,0.9091
5.0,13,0.9946
3.0,13,-0.3124
1.0,6,-0.7531
2.0,15,0.9459
3.0,2,0.4404
5.0,3,0.967
1.0,4,-0.1282
5.0,7,0.9773
5.0,1,0.9272
5.0,19,0.9833
1.0,2,0.7096
5.0,2,0.8741
1.0,16,0.4033
5.0,12,0.9901
5.0,14,0.9852
5.0,4,0.9669
5.0,8,0.9465
5.0,15,0.9794
3.0,8,0.939
4.0,5,0.9603
5.0,6,0.9857
2.0,2,0.0
5.0,2,0.9274
1.0,3,0.4667
5.0,2,0.8653
1.0,11,0.812
5.0,4,0.4404
2.0,6,-0.9158
3.0,32,0.705
1.0,3,-0.2074
5.0,2,0.9077
5.0,25,0.5747
3.0,1,0.7177
5.0,8,0.9636
2.0,24,0.9684
5.0,2,0.8685
5.0,8,0.9658
5.0,11,0.9872
5.0,20,0.9957
5.0,7,0.9939
5.0,7,0.923
1.0,3,0.0
5.0,5,0.9729
5.0,2,0.8964
5.0,3,0.981
5.0,6,0.9685
5.0,4,0.9033
5.0,1,0.9736
2.0,6,0.2294
5.0,4,0.9924
5.0,19,0.9712
5.0,40,0.9895
1.0,13,-0.1107
5.0,5,0.7569
1.0,12,-0.8343
1.0,15,-0.5281
2.0,6,0.3527
3.0,2,0.8977
2.0,2,-0.5256
4.0,0,0.6249
1.0,11,0.1072
5.0,9,0.9355
4.0,14,0.9891
3.0,23,-0.1045
1.0,5,-0.6031
5.0,1,0.8687
2.0,6,0.4404
3.0,4,0.9518
5.0,2,0.9657
2.0,12,-0.4003
5.0,7,0.9112
4.0,5,0.9596
1.0,6,-0.6943
2.0,6,-0.8779
4.0,7,0.9703
1.0,2,-0.4201
5.0,4,0.9635
5.0,3,0.9789
1.0,6,-0.3612
2.0,5,0.1967
5.0,3,0.9022
5.0,6,0.9753
2.0,9,-0.8901
1.0,6,0.8209
2.0,0,-0.7263
5.0,2,0.9257
5.0,6,0.9798
5.0,5,0.9863
2.0,9,0.7989
5.0,3,0.8513
4.0,16,0.9707
1.0,10,-0.4939
5.0,3,0.9257
1.0,6,0.8263
3.0,1,0.8458
5.0,14,0.9763
5.0,7,0.9625
5.0,3,0.8353
1.0,11,0.3928
1.0,4,0.6369
1.0,7,-0.5695
5.0,2,0.8773
5.0,10,0.9954
5.0,5,0.8807
5.0,0,0.5927
5.0,5,0.9601
5.0,7,0.9573
5.0,0,0.9136
4.0,20,0.9945
5.0,5,0.975
5.0,5,0.9601
3.0,10,0.9857
3.0,5,0.7717
4.0,22,0.9836
4.0,0,0.8497
5.0,2,0.9118
5.0,6,0.9904
5.0,12,0.9718
1.0,8,0.4982
1.0,12,0.7958
5.0,5,0.9523
4.0,14,0.9972
5.0,14,0.9444
1.0,1,0.5423
5.0,9,0.9099
5.0,3,0.9493
1.0,7,-0.9475
4.0,7,0.8986
1.0,1,-0.6155
5.0,3,0.9123
5.0,3,0.7712
1.0,7,-0.6808
5.0,3,0.955
1.0,7,-0.8018
5.0,3,0.9341
4.0,8,0.9853
4.0,15,0.9835
5.0,8,0.9793
5.0,7,0.977
1.0,7,-0.8622
1.0,11,0.9376
5.0,2,0.8253
5.0,2,0.8164
5.0,2,0.8353
5.0,6,0.9861
5.0,7,0.983
3.0,17,0.7318
1.0,19,0.9746
3.0,2,-0.5849
5.0,3,0.9499
5.0,5,0.9395
1.0,14,0.9064
5.0,6,0.8462
5.0,2,0.9544
4.0,15,0.9698
1.0,14,0.9736
4.0,2,0.9603
5.0,6,0.9866
5.0,2,0.9722
5.0,1,0.953
5.0,9,0.9575
5.0,5,0.9864
5.0,2,0.9828
4.0,1,0.7475
1.0,2,-0.1154
5.0,14,0.9841
5.0,3,0.9472
4.0,16,0.9527
1.0,20,-0.6971
5.0,6,0.9905
5.0,10,0.9468
3.0,16,0.8873
3.0,6,-0.6897
1.0,2,-0.743
5.0,6,0.9858
4.0,0,0.6369
5.0,25,0.9942
1.0,13,-0.9396
5.0,6,0.9746
5.0,4,0.9853
5.0,5,0.8787
2.0,7,0.4199
1.0,3,-0.9117
5.0,1,0.923
5.0,6,0.9908
5.0,5,0.9798
4.0,10,0.986
5.0,10,0.9804
5.0,7,0.9391
3.0,3,0.6124
1.0,19,-0.8881
5.0,3,0.9557
1.0,13,-0.9869
5.0,4,0.8622
5.0,2,0.8655
1.0,5,-0.7634
1.0,6,-0.7406
5.0,4,0.4199
4.0,7,0.9143
4.0,2,0.9049
5.0,1,0.9788
1.0,31,-0.9587
5.0,6,0.9663
5.0,12,0.8741
5.0,2,0.4927
5.0,2,0.7531
5.0,2,0.9025
5.0,3,0.8944
5.0,3,0.9646
5.0,3,0.9493
5.0,11,0.9915
2.0,9,-0.5894
4.0,40,0.9886
5.0,5,0.967
5.0,2,0.8658
5.0,5,0.9508
4.0,7,0.9598
5.0,6,0.974
5.0,0,0.8513
5.0,1,0.4389
4.0,2,0.4019
5.0,2,0.9391
4.0,7,0.9584
1.0,4,0.6249
4.0,1,0.979
5.0,2,0.9477
3.0,6,0.9593
5.0,16,0.9816
5.0,4,0.9477
4.0,3,0.8885
1.0,4,-0.3499
5.0,5,0.9701
5.0,2,0.8467
5.0,4,0.9693
2.0,1,-0.7269
2.0,13,-0.282
2.0,1,-0.4606
5.0,1,0.9389
5.0,0,0.9586
1.0,17,-0.9353
5.0,5,0.9272
5.0,1,-0.5837
4.0,2,0.9565
4.0,26,0.9921
5.0,1,0.9214
5.0,6,0.6906
3.0,1,-0.2861
5.0,4,0.9537
2.0,1,-0.4404
5.0,5,0.9299
5.0,5,0.6893
5.0,5,0.9697
5.0,9,0.9817
5.0,10,0.6249
5.0,13,0.926
5.0,8,0.5681
1.0,8,-0.6883
1.0,2,0.1027
5.0,5,0.9638
5.0,3,0.6249
1.0,12,-0.9563
5.0,2,0.9439
5.0,3,0.7351
5.0,1,0.9467
5.0,3,0.4336
5.0,0,0.9565
5.0,11,0.9042
5.0,4,0.9764
4.0,4,0.0774
5.0,2,0.9558
1.0,25,-0.8103
5.0,2,0.9633
5.0,7,0.9866
5.0,14,0.9959
5.0,18,0.9888
4.0,16,0.9383
5.0,10,0.9069
5.0,4,0.9817
2.0,22,-0.9652
4.0,1,0.9201
5.0,12,0.9968
1.0,14,-0.8347
4.0,2,0.9727
5.0,8,0.9199
3.0,16,-0.5345
4.0,15,0.9836
3.0,5,0.9698
5.0,7,0.9756
5.0,13,0.8003
5.0,2,0.9414
5.0,15,0.9467
5.0,2,0.9051
5.0,3,0.4926
4.0,2,0.9133
5.0,8,0.9852
4.0,3,0.6757
5.0,6,0.9617
5.0,3,0.9636
5.0,1,0.8519
1.0,3,-0.34
2.0,6,0.3595
4.0,2,0.6342
4.0,7,0.2273
5.0,11,0.9857
3.0,3,0.3162
5.0,9,0.9856
5.0,8,0.9645
5.0,6,0.7941
5.0,2,0.8688
2.0,3,0.6908
4.0,4,0.9806
5.0,8,0.9836
5.0,9,0.9711
3.0,5,-0.1511
2.0,8,-0.9569
5.0,1,0.7639
5.0,2,0.8591
3.0,11,0.9777
2.0,4,0.9324
5.0,22,0.9933
5.0,5,0.9635
5.0,6,0.9374
2.0,5,0.1531
2.0,3,-0.8901
5.0,0,0.908
5.0,15,0.9804
1.0,5,-0.4767
5.0,11,0.9495
1.0,26,-0.9905
4.0,0,0.9151
1.0,3,0.0
1.0,1,-0.8516
5.0,5,0.8795
2.0,9,0.5749
1.0,6,-0.0571
2.0,7,-0.2268
5.0,9,0.9788
1.0,9,0.7325
5.0,6,0.9476
5.0,2,0.9203
5.0,4,0.9186
1.0,2,-0.8481
4.0,12,0.9854
5.0,1,0.8945
5.0,2,0.9393
5.0,1,0.9298
5.0,13,0.9909
5.0,1,0.7836
5.0,2,0.9403
5.0,7,0.9888
5.0,9,0.9729
5.0,11,0.9916
1.0,12,-0.5733
2.0,2,-0.8198
5.0,0,0.7156
5.0,9,0.9836
5.0,4,0.9889
5.0,2,0.8834
4.0,3,-0.3159
5.0,2,0.9502
3.0,7,0.9477
5.0,7,0.9893
4.0,11,0.9574
2.0,15,0.7501
5.0,7,0.9041
5.0,2,0.9437
5.0,2,0.9747
5.0,2,0.68
4.0,8,-0.7739
3.0,9,0.9908
5.0,23,0.9882
4.0,12,0.4588
1.0,9,-0.9593
1.0,9,0.0145
1.0,21,-0.8443
5.0,0,0.8126
5.0,4,0.9564
5.0,5,0.9299
5.0,2,0.9383
5.0,4,0.9366
5.0,9,0.9962
1.0,7,0.5255
5.0,6,0.8201
5.0,2,0.9476
5.0,11,0.9778
5.0,5,0.9325
3.0,9,0.8381
4.0,0,0.9584
1.0,3,-0.9434
4.0,5,0.7424
5.0,7,0.9943
5.0,6,0.9723
5.0,0,0.9153
4.0,8,0.8381
5.0,6,0.9813
1.0,8,-0.5883
5.0,2,0.8478
5.0,1,0.8555
5.0,2,0.8074
5.0,7,0.5107
5.0,3,0.9468
1.0,16,0.5425
5.0,5,0.9846
2.0,4,-0.6909
3.0,28,0.9867
5.0,11,0.996
5.0,2,0.6988
5.0,2,0.9515
4.0,11,0.9244
5.0,3,0.9521
5.0,0,0.9606
1.0,9,-0.308
2.0,3,-0.9458
5.0,6,0.9773
5.0,35,0.9974
1.0,8,-0.8764
5.0,35,0.9989
5.0,4,0.9464
4.0,2,0.887
2.0,7,0.4208
1.0,6,-0.0372
5.0,2,0.9647
5.0,3,0.9332
5.0,18,0.9956
5.0,3,0.9293
5.0,2,0.9697
5.0,2,0.893
4.0,13,0.9653
5.0,5,0.8646
3.0,0,0.6875
4.0,5,0.9808
1.0,11,-0.4998
5.0,0,0.9246
4.0,6,0.946
5.0,27,0.9979
5.0,2,0.9483
3.0,14,0.7403
3.0,15,-0.9109
5.0,4,0.9342
1.0,12,-0.9613
5.0,5,0.975
4.0,1,0.91
1.0,7,-0.8205
5.0,3,0.8057
5.0,1,0.8953
5.0,2,0.9324
5.0,1,0.8439
5.0,2,0.9899
5.0,5,0.9901
5.0,1,0.9747
5.0,7,0.9169
5.0,1,0.9646
5.0,7,0.9895
2.0,24,0.959
1.0,10,-0.8119
4.0,7,0.3514
5.0,1,0.8126
5.0,1,0.8519
2.0,11,0.4359
5.0,5,0.6222
5.0,9,0.9776
5.0,10,0.8827
5.0,7,0.9734
5.0,6,0.9712
5.0,8,0.9485
4.0,10,0.9773
5.0,8,0.9872
5.0,4,0.8544
5.0,5,0.9572
5.0,3,0.9827
3.0,0,-0.9309
5.0,7,0.9899
5.0,4,0.9513
5.0,9,0.7665
5.0,17,0.9896
2.0,28,0.9931
3.0,35,0.9945
5.0,6,0.9769
5.0,10,0.9916
1.0,14,0.6774
5.0,11,0.9947
4.0,4,0.8964
4.0,34,0.9982
5.0,11,0.9901
5.0,8,0.9965
4.0,13,0.9842
1.0,4,-0.9807
1.0,5,-0.1531
5.0,1,0.9664
5.0,5,0.9311
5.0,3,0.9513
5.0,6,0.9526
1.0,20,0.9419
5.0,10,0.9586
5.0,6,0.9931
5.0,12,0.9496
3.0,26,0.6924
5.0,0,0.9313
4.0,3,0.2382
5.0,4,0.8944
5.0,1,0.9449
5.0,3,0.9628
4.0,4,0.5341
3.0,6,0.9564
2.0,13,-0.5778
3.0,8,-0.6174
5.0,0,0.9678
5.0,7,0.9817
5.0,6,0.9819
5.0,5,0.9795
5.0,10,0.9899
2.0,25,0.5531
5.0,8,0.0
1.0,41,0.9444
2.0,12,-0.9857
5.0,27,0.9952
3.0,5,0.5789
5.0,1,0.9214
2.0,7,0.2266
4.0,6,0.9867
2.0,16,-0.0353
5.0,7,0.95
2.0,25,-0.5074
1.0,6,-0.4574
5.0,9,0.9947
1.0,5,0.0
4.0,7,0.9638
2.0,4,-0.4364
4.0,19,0.9139
1.0,39,0.5264
1.0,5,-0.8303
5.0,2,0.9482
4.0,3,0.7783
3.0,16,0.9673
5.0,7,0.9754
1.0,3,-0.7408
5.0,4,0.9566
4.0,4,0.877
5.0,5,0.9678
5.0,7,0.8547
1.0,4,-0.6597
5.0,8,0.9896
5.0,1,0.9673
1.0,6,0.91
4.0,21,0.9848
1.0,14,0.3179
4.0,13,0.992
5.0,8,0.973
5.0,11,0.9712
1.0,8,0.5837
5.0,3,0.9514
5.0,5,0.9746
5.0,9,0.9012
2.0,9,0.931
4.0,17,0.7156
5.0,12,0.9952
5.0,13,0.993
5.0,12,0.904
5.0,0,0.872
3.0,11,0.8669
5.0,14,0.9732
3.0,22,0.8813
5.0,12,0.9287
4.0,15,0.9748
5.0,11,0.8992
5.0,8,0.9803
5.0,6,0.8834
1.0,20,0.966
1.0,10,0.8176
5.0,6,0.9671
5.0,4,0.964
5.0,11,0.9953
5.0,9,0.9677
5.0,3,0.9763
5.0,0,0.8902
5.0,4,0.9133
5.0,7,0.9643
1.0,50,0.9925
5.0,4,0.9258
2.0,8,0.7478
1.0,6,-0.4585
2.0,16,0.8529
5.0,7,0.9737
1.0,2,0.5753
5.0,3,0.9817
5.0,1,0.9722
5.0,4,0.9484
5.0,8,0.84
2.0,7,0.5003
5.0,6,0.9808
5.0,2,0.807
5.0,0,0.9359
5.0,4,0.9818
5.0,2,0.9652
5.0,1,0.906
5.0,9,0.9258
5.0,0,0.9522
1.0,9,0.5242
5.0,6,0.9764
5.0,2,0.8074
4.0,2,0.9183
4.0,2,0.9564
5.0,21,0.9981
5.0,3,0.9601
5.0,3,0.943
4.0,4,0.9032
5.0,7,0.9853
5.0,2,0.926
2.0,6,-0.7992
5.0,1,0.9822
4.0,6,0.9806
5.0,6,0.9433
4.0,4,0.8464
1.0,5,0.3048
5.0,9,0.9831
5.0,1,0.6696
1.0,5,0.9017
5.0,2,0.743
4.0,0,0.6124
5.0,6,0.5161
1.0,26,-0.9353
5.0,0,0.7269
5.0,0,0.8478
5.0,3,0.975
5.0,1,0.6696
5.0,6,0.9309
3.0,10,0.9716
5.0,8,0.9518
1.0,12,-0.9236
5.0,2,0.8934
5.0,3,0.9589
1.0,4,-0.5992
5.0,1,0.9272
5.0,1,0.9485
5.0,1,0.8715
4.0,15,0.9533
5.0,1,0.944
5.0,2,0.9432
5.0,3,0.9488
5.0,4,0.9595
4.0,7,0.766
5.0,6,0.991
5.0,1,0.9287
5.0,2,0.9236
5.0,0,0.9098
1.0,3,-0.9573
5.0,1,0.9816
5.0,17,0.9929
3.0,5,0.6808
5.0,4,0.9637
5.0,2,0.9639
5.0,2,0.836
5.0,15,0.9924
5.0,3,0.4625
5.0,1,0.9295
1.0,9,-0.5812
5.0,3,0.9332
5.0,1,0.8832
4.0,10,0.9558
5.0,1,0.8557
5.0,6,-0.7003
5.0,1,0.7339
2.0,6,-0.9371
5.0,9,0.9685
5.0,4,0.9339
1.0,4,-0.7592
5.0,4,0.9878
5.0,6,0.9968
5.0,6,0.9569
1.0,2,-0.2144
5.0,2,0.8622
2.0,8,-0.8074
5.0,3,0.9056
2.0,9,-0.4122
1.0,19,0.3336
5.0,4,0.9719
4.0,6,0.9744
3.0,27,0.9961
5.0,5,0.8353
5.0,5,0.961
5.0,11,0.9798
3.0,1,0.7644
5.0,2,0.9214
5.0,3,0.9224
1.0,11,-0.8708
5.0,2,0.851
2.0,8,-0.8957
5.0,2,0.8779
4.0,17,0.9877
5.0,2,0.9228
5.0,3,0.9538
3.0,9,0.8803
5.0,3,0.9724
5.0,3,0.9227
5.0,1,0.966
3.0,3,0.3626
5.0,0,0.7717
5.0,1,0.9621
1.0,7,0.3682
3.0,10,0.7512
5.0,0,0.9859
5.0,3,0.7823
5.0,11,0.9949
5.0,5,0.9463
2.0,16,0.6465
2.0,2,-0.52
5.0,5,0.9431
5.0,2,0.9469
5.0,2,0.9182
2.0,24,0.3676
5.0,3,0.9483
3.0,23,0.9214
4.0,4,-0.4744
4.0,1,0.9551
4.0,1,0.9479
4.0,2,0.6124
5.0,6,0.9719
5.0,8,0.9902
5.0,1,0.9196
5.0,4,0.9616
5.0,7,0.9705
5.0,3,0.7424
5.0,9,0.9804
5.0,3,0.976
5.0,4,0.9516
5.0,4,0.9652
2.0,3,0.4751
4.0,1,0.7906
5.0,5,0.7387
2.0,2,0.0
1.0,9,-0.1638
1.0,8,-0.5992
5.0,4,0.9807
3.0,7,0.2152
1.0,4,-0.929
1.0,2,0.2023
5.0,2,0.8908
2.0,4,0.128
1.0,4,-0.9672
4.0,3,-0.8691
1.0,16,-0.4133
2.0,5,0.4767
2.0,5,-0.34
5.0,1,0.6249
5.0,9,0.9943
5.0,6,0.9909
5.0,6,0.9623
5.0,0,0.9722
5.0,34,0.9994
5.0,9,0.9914
1.0,16,-0.0929
1.0,5,-0.3182
2.0,16,0.8712
5.0,4,0.982
5.0,2,0.945
1.0,11,-0.8652
3.0,3,-0.0511
5.0,3,0.9372
5.0,0,0.836
5.0,7,0.979
1.0,1,-0.6597
5.0,15,0.9896
5.0,5,0.9732
5.0,2,0.6901
5.0,2,0.9739
4.0,11,0.9655
5.0,4,0.9506
5.0,9,0.9492
1.0,2,-0.937
2.0,13,0.9716
5.0,6,0.9571
4.0,1,0.8074
5.0,2,0.9493
4.0,2,0.0
2.0,12,-0.8716
1.0,11,0.4012
3.0,11,0.9526
5.0,15,0.9958
5.0,10,0.9831
5.0,0,0.6476
4.0,3,0.25
1.0,2,-0.871
5.0,8,0.9701
3.0,11,0.9497
5.0,2,0.4926
1.0,6,-0.089
5.0,3,0.8357
5.0,5,0.947
5.0,12,0.9386
5.0,1,0.555
3.0,3,0.8957
5.0,11,0.9941
3.0,4,-0.5669
4.0,20,0.9961
5.0,0,-0.7096
3.0,2,0.6377
2.0,4,0.6066
5.0,1,0.9678
5.0,1,0.9312
4.0,11,0.9701
5.0,4,0.9684
5.0,5,0.9375
5.0,3,0.9685
1.0,2,-0.6892
5.0,4,0.946
4.0,7,0.2144
5.0,3,0.938
5.0,0,0.0
4.0,5,0.2006
5.0,2,-0.34
5.0,3,0.7753
5.0,1,0.872
1.0,7,-0.1665
5.0,4,0.9465
1.0,4,-0.8087
3.0,13,0.9856
4.0,18,0.9779
5.0,5,0.9493
1.0,17,-0.8689
5.0,5,0.9848
2.0,11,0.1531
2.0,10,0.5894
4.0,9,0.9677
5.0,8,0.986
1.0,8,0.3314
5.0,5,0.8997
4.0,8,0.7269
5.0,10,0.9857
4.0,10,0.8977
5.0,3,0.9696
5.0,6,0.9566
5.0,3,0.9802
5.0,4,0.9136
5.0,3,0.8466
5.0,4,0.9594
5.0,4,0.0
5.0,1,0.7775
3.0,9,0.25
3.0,21,0.8193
5.0,4,0.9091
5.0,4,0.9199
5.0,2,0.9207
5.0,2,0.9432
1.0,7,0.2467
4.0,9,-0.5948
1.0,6,0.5859
1.0,11,-0.8164
3.0,9,0.952
3.0,12,0.4552
5.0,1,0.9314
5.0,14,0.994
1.0,10,-0.804
5.0,10,0.9743
5.0,2,0.6705
5.0,5,0.8395
5.0,7,0.9686
5.0,3,0.9669
3.0,8,0.4767
5.0,2,0.9149
4.0,25,0.9912
5.0,1,0.9636
4.0,4,-0.3197
4.0,5,0.6764
5.0,1,0.9147
5.0,5,0.9193
4.0,5,0.8854
4.0,7,0.9544
5.0,2,0.5423
5.0,8,0.9278
2.0,25,-0.6819
1.0,9,0.7495
5.0,1,0.9169
5.0,17,0.9967
1.0,1,-0.7269
4.0,2,0.8689
5.0,3,0.9755
1.0,6,-0.5106
2.0,3,0.7602
3.0,10,0.9076
1.0,3,-0.1689
5.0,5,0.9615
5.0,2,0.9056
2.0,33,0.8465
5.0,5,0.6691
2.0,23,-0.6454
1.0,8,0.2109
2.0,5,0.2904
5.0,3,0.9643
5.0,0,0.9806
1.0,4,-0.5304
5.0,6,0.9799
4.0,3,0.9296
3.0,18,0.9335
5.0,1,0.9289
3.0,4,0.7916
5.0,1,0.7767
5.0,2,0.8666
5.0,5,0.9843
5.0,7,-0.2172
3.0,22,-0.4359
5.0,9,0.9865
5.0,2,0.5908
5.0,2,0.802
5.0,11,0.9869
1.0,6,-0.6636
2.0,23,0.6589
4.0,12,0.9351
5.0,5,0.657
3.0,2,0.9241
2.0,15,0.8451
3.0,8,0.9797
5.0,2,0.7003
2.0,2,-0.0
5.0,1,0.8426
1.0,10,0.3487
5.0,6,0.981
5.0,4,0.8934
5.0,3,0.9601
5.0,2,0.957
5.0,2,0.9198
5.0,12,0.9418
1.0,3,-0.6379
2.0,3,-0.5657
1.0,4,-0.3102
1.0,11,-0.1027
3.0,4,0.9117
4.0,11,0.9858
5.0,4,0.9381
4.0,8,0.9517
5.0,8,0.9982
2.0,17,0.6111
5.0,1,0.9741
1.0,5,0.6124
5.0,2,0.9771
5.0,0,0.8316
5.0,0,0.743
5.0,15,0.96
5.0,0,0.9466
3.0,24,0.9902
1.0,10,-0.4592
2.0,16,-0.9459
5.0,10,0.9094
1.0,2,0.0258
5.0,5,0.9697
5.0,14,0.9859
5.0,9,0.9942
3.0,8,0.9769
5.0,23,0.9966
4.0,12,0.9227
5.0,2,0.9796
1.0,7,0.9448
1.0,19,-0.9809
3.0,9,0.7958
5.0,5,0.9841
5.0,4,0.6855
5.0,2,0.9313
5.0,13,0.9796
4.0,0,0.9516
5.0,4,0.9311
2.0,6,-0.7425
1.0,3,-0.9589
5.0,2,0.9663
2.0,6,0.7269
5.0,1,0.8479
4.0,9,0.9362
4.0,2,0.9081
5.0,9,0.953
2.0,4,-0.0744
5.0,1,0.9068
1.0,3,0.0
5.0,6,0.7351
1.0,1,-0.4854
1.0,0,-0.3182
5.0,2,0.7897
2.0,2,-0.6933
5.0,10,0.9219
5.0,1,0.9531
5.0,1,0.6542
1.0,4,-0.8934
4.0,3,0.2498
3.0,7,0.9912
4.0,12,0.9815
5.0,7,0.9877
2.0,6,-0.1759
5.0,5,0.9011
3.0,8,0.9365
5.0,2,0.7256
2.0,11,0.4306
5.0,4,0.7896
5.0,6,0.974
5.0,7,0.9506
4.0,3,0.6763
4.0,5,0.981
5.0,3,0.9625
5.0,8,0.9758
2.0,13,-0.9445
4.0,10,0.9959
4.0,3,0.888
5.0,7,0.986
2.0,2,0.3384
5.0,2,0.5773
1.0,7,0.1099
1.0,4,-0.9013
5.0,6,0.9409
1.0,14,-0.8407
2.0,1,-0.6994
5.0,5,0.9704
5.0,8,0.9937
5.0,4,0.8704
5.0,5,0.4199
1.0,5,-0.0772
1.0,7,-0.5063
5.0,4,0.9304
5.0,1,0.8658
5.0,5,0.9853
1.0,1,-0.75
4.0,4,0.2724
5.0,1,0.7328
1.0,5,-0.1779
4.0,15,0.7943
5.0,4,0.9032
5.0,5,0.9402
1.0,32,-0.941
5.0,3,0.7902
5.0,11,0.9833
3.0,32,0.8993
5.0,0,0.8158
5.0,5,0.9752
5.0,1,0.9509
4.0,5,0.9371
3.0,14,0.9919
5.0,8,0.9165
4.0,12,0.8769
4.0,4,0.552
1.0,9,-0.882
5.0,2,0.9722
5.0,5,0.9483
1.0,5,-0.3023
5.0,4,0.9371
5.0,2,0.9678
4.0,4,0.7706
4.0,4,0.9083
1.0,5,-0.6971
4.0,10,0.8439
3.0,3,-0.4019
5.0,4,0.9761
5.0,10,0.9836
1.0,2,-0.3407
5.0,2,0.9689
5.0,10,0.985
1.0,5,0.0258
1.0,24,-0.2703
5.0,0,0.9422
3.0,4,0.7419
5.0,5,0.9645
5.0,8,0.9894
5.0,5,0.9618
5.0,21,0.9952
1.0,25,-0.5663
5.0,2,0.9164
4.0,3,0.8619
1.0,3,0.3999
2.0,9,0.9458
5.0,0,0.9792
2.0,7,-0.9501
5.0,2,0.9612
5.0,0,0.9231
2.0,8,0.7004
1.0,3,0.0
4.0,5,0.4809
4.0,4,0.802
5.0,5,0.9804
5.0,1,0.4003
5.0,4,0.9641
3.0,27,0.8394
5.0,5,0.9149
1.0,50,-0.5519
5.0,4,0.9836
2.0,16,0.8218
5.0,3,0.9604
3.0,11,0.8863
5.0,6,0.8289
4.0,8,0.9725
1.0,6,-0.4019
3.0,6,0.8687
5.0,5,0.6369
5.0,0,0.6808
5.0,1,0.9529
5.0,0,0.9552
5.0,9,0.9583
5.0,3,0.9568
4.0,19,0.9915
5.0,4,0.8371
3.0,5,0.9354
1.0,2,-0.8316
5.0,4,0.9722
5.0,10,0.9793
1.0,6,0.6242
5.0,7,0.851
3.0,6,0.0775
4.0,5,0.8787
5.0,0,0.6249
1.0,12,0.6378
5.0,0,0.9231
5.0,7,0.9789
5.0,11,0.978
4.0,13,0.968
5.0,3,0.9685
1.0,11,-0.3716
1.0,12,0.8916
5.0,4,0.3291
5.0,3,0.9601
1.0,4,-0.6997
4.0,12,0.9887
4.0,16,0.9859
4.0,6,0.8342
5.0,3,0.7351
3.0,2,0.3034
2.0,2,0.3612
4.0,5,0.9895
1.0,1,-0.4585
5.0,0,0.9287
5.0,3,0.9705
5.0,1,0.9022
5.0,4,0.9723
2.0,8,-0.5659
5.0,13,0.9126
2.0,11,0.222
3.0,3,0.8375
5.0,10,0.8663
1.0,21,-0.9391
5.0,5,0.9548
1.0,13,-0.8204
1.0,2,-0.9436
1.0,10,-0.9374
1.0,11,-0.9578
1.0,6,0.4249
5.0,14,0.9958
4.0,11,0.9879
1.0,10,-0.567
5.0,19,0.9962
5.0,11,0.9782
5.0,3,0.6696
5.0,4,0.8469
5.0,2,0.9829
